city_code,city,week,new case,growth rate,Wuhan flow,Wuhan flow_lag,Hubei/non-Wuhan flow,Hubei/non Wuhan flow_lag,non-Hubei flow,non-Hubei flow_lag,City internal flow index,City internal flow index_lag,City internal flow,City internal flow_lag,Doctors,COVID-19 Hospitals,Hospitals,Beds,Outpatients,Population,Density,GDP,Income,Aging,Highest Temperature,Lowest Temperature,Average Temperature,Relative Humidity,Absolute Humidity,ILI
810000,Hongkong,4,29,0.52,2.907567706,88.05974746,14.95356582,5.338216086,898.3842902,0,1.494057143,1.45,3319.074843,3176.020314,14651,10,179,28929,207.9,745,6763,25416.4,34.11597315,16.88,20.23015873,15.51587302,17.87301587,78.97619048,12.03505034,0
110000,Beijing,5,24,0.71,525.8981866,304.4114251,2012.785982,1862.763626,20642.87314,29548.66114,2.059971429,1.846671429,16899.73612,13653.52879,94417,20,656,113700,14588.8,2154,1167,30300,14.06685237,11.25445595,4.0625,-2.205357143,0.928571429,50.81696429,2.626691776,0
120000,Tianjin,5,12,0.42,153.1901472,88.30199219,1110.747639,558.3075677,7997.338286,8191.599429,1.935428571,1.792057143,10803.36813,9360.385927,41127,4,426,60158,7096.4,1559.6,1085,18810,12.06078482,10.91918087,4.785714286,-1.6875,1.549107143,55.11160714,2.971804556,0
130100,Shijiazhuang,5,1,1,88.16194445,43.52645888,181.1460732,161.1242933,4575.852,4823.156571,2.061171429,1.915085714,7973.936305,6890.147868,34487,2,235,46036,1914.808919,1015.12,617,5586.6,5.503388762,12.68677209,9.428571429,2.142857143,5.785714286,38.64285714,2.765631419,0.011572731
130200,Tangshan,5,14,0.07,0,14.52837584,42.09286209,100.3101396,2915.490857,2814.865714,2.311871429,2.320442857,7916.777555,7984.927297,18690,1,173,33458,1479.529044,784.36,548,6955,8.867101841,12.68677209,4.428571429,-1.857142857,1.285714286,59,3.124932818,0.005900824
130300,Qinhuangdao,5,1,0,0,8.339464371,84.74402258,23.14982823,1274.708571,1409.770286,2.387214286,2.286757143,3367.894764,3046.004425,9448,1,71,13776,583.7307589,309.46,375,1635.6,5.285335746,12.68677209,1.428571429,-4.571428571,-1.571428571,61.28571429,2.665264982,0.004848198
130500,Xingtai,5,1,0,8.183330067,5.295318577,69.8087513,45.05783675,2148.721714,1692.483429,1.939328571,1.622028571,5090.317189,3706.322498,17533,1,177,26654,1380.744129,731.99,553,2150.8,2.938291507,12.68677209,10.42857143,1.285714286,5.857142857,35.92857143,2.583455724,0.021350739
130600,Baoding,5,1,0,66.86175574,43.91379812,142.0267022,128.094791,2895.680571,2859.994286,1.464328571,1.3957,4508.565456,4209.527679,28300,1,365,44388,1966.512079,1042.53,490,3256.9,3.1240348,12.68677209,7.428571429,0.142857143,3.785714286,49.07142857,3.076477185,0.029765072
130700,Zhangjiakou,5,3,2.33,13.09667159,5.605063802,34.10351707,27.80925437,1463.091429,1486.465714,2.323928571,2.385542857,4520.562148,4807.853088,9401,1,100,18554,834.7014093,442.51,114,1536.6,3.472463899,12.68677209,-1.285714286,-10,-5.642857143,55.28571429,1.800298387,0.020202001
130900,Cangzhou,5,3,0,9.944651185,0,111.0231608,72.14224941,2756.545714,2699.799429,1.822085714,1.888528571,4641.960071,4960.862234,19233,1,154,31469,1415.753639,750.55,516,3676.4,4.898274599,12.68677209,6.857142857,-0.714285714,3.071428571,53.28571429,3.184690079,0.009835702
131000,Langfang,5,1,0,28.43789208,21.89097569,243.1175133,157.7013246,5176.964571,5465.88,1.382814286,1.323885714,1839.586947,1734.314941,11877,1,153,16913,870.522023,461.5,632,3108.2,6.734994583,12.68677209,5.142857143,-0.857142857,2.142857143,52.42857143,2.943331855,0.021724736
140100,Taiyuan,5,2,0,0,0,67.12923431,52.10501377,4818.990857,5672.036571,1.659728571,1.542185714,2302.79524,2047.42079,21476,2,175,36566,642.6028425,437.97,497,3884.48,8.869283284,10.32446442,5.571428571,-1.571428571,2,27.42857143,1.525012008,0.017997103
140500,Jincheng,5,2,0,4.921857939,11.84065785,5.92395629,14.48453207,364.7328267,323.2421262,1.830157143,1.689185714,1454.594319,1263.335713,5730,2,83,8392,342.3048226,233.3,234,1351.9,5.794684955,10.32446442,5.142857143,-2.428571429,1.357142857,38.35714286,2.041497078,0.011900567
140600,Shuozhou,5,1,0,5.239804158,2.446419519,17.34604804,10.75055653,1334.959472,1288.542438,2.667928571,2.626685714,2559.231767,2455.828713,2884,2,63,6068,260.5800964,177.6,143,1065.6,6,10.32446442,-1.285714286,-8.571428571,-4.928571429,41.64285714,1.427693798,0.023664605
140700,Jinzhong,5,1,1,1668.652412,655.4249973,6595.136027,2650.428701,5468.934857,3631.808571,2.153014286,2.1452,2898.042318,2875.484438,7129,3,106,11656,493.8110206,336.56,189,1447.6,4.301164725,10.32446442,5.142857143,-3.428571429,0.857142857,31.07142857,1.598233166,0.029381198
150400,Chifeng,5,2,0,13.35594916,21.90485429,32.91815805,57.93528947,1213.704,1203.891429,2.050014286,2.283042857,3351.741852,4231.297728,11601,13,98,20383,828.4362761,431.48,49,1549.8,3.591823491,9.850344064,-4.142857143,-11.14285714,-7.642857143,67.07142857,1.887606096,0.012779578
150500,Tongliao,5,1,0,0,0,8.5470126,5.492457852,895.9371205,850.8427283,2.438342857,2.370185714,3583.626752,3347.514747,7114,12,81,14348,600.7065396,312.87,52,1301.6,4.16019433,9.850344064,-4,-10.57142857,-7.285714286,59.5,1.7190385,0.005644143
150700,Hulunbuir,5,1,0,0,0,7.716504271,17.04702719,323.3734839,414.0514816,2.399328571,2.327842857,2786.110467,2593.89553,9623,15,219,13854,485.6032793,252.92,10,1252.9,4.953740313,9.850344064,-15,-23,-19,92,1.074859233,0.023746609
150800,Bayannur,5,2,0,3.118901006,2.626525958,24.17936837,23.26748095,389.3829545,383.8207869,2.2463,2.169071429,1592.590235,1474.226136,4956,8,53,7368,323.4795212,168.48,26,813.1,4.826092118,9.850344064,7,-16,-4,34,1.245776713,0.175986055
152500,Xilinguole,5,4,0,6.106586112,5.295318577,27.72251309,19.34362086,541.069822,621.9787803,2.048957143,2.308071429,816.0210432,1057.385286,3380,13,47,4351,201.9059025,105.16,5,813.9,7.739634842,9.850344064,0,-23,-13,58,1.090236123,0.036435922
210200,Dalian,5,2,0,30.33263706,10.85811572,124.152321,45.06004472,2586.492,4077.401143,2.736685714,2.671214286,10785.72456,10102.18797,20301,3,153,41444,1563.850804,698.75,449,7668.5,10.9745975,14.97594002,0.571428571,-5.285714286,-2.357142857,74,3.04582292,0.045869678
210300,Anshan,5,1,0,4.348419222,0,10.90732168,8.464687238,2003.292,1922.754857,2.834542857,2.720528571,5855.780162,5224.791796,6680,1,104,19076,769.8957805,344,379,1751.1,5.090406977,14.97594002,-2.285714286,-7.142857143,-4.714285714,74.5,2.593778486,0.024175973
211400,Huludao,5,1,0,0,11.30033854,19.37642484,46.30943456,1422.082286,1438.745143,2.708485714,2.6628,4156.80995,3971.17582,4780,1,75,10156,619.9451488,277,268,812.8,2.934296029,14.97594002,-0.857142857,-7.142857143,-4,58.14285714,2.130382867,0.028131564
220100,Changchun,5,2,0,13.64077598,35.68189294,103.4791928,107.0586112,4960.301143,4708.044,2.601742857,2.129914286,10344.7007,6453.649653,21119,9,162,44756,1411.509373,767,363,7175,9.354628422,12.37090155,-7,-13.28571429,-10.14285714,75.07142857,1.754204509,0.017641783
220300,Siping,5,1,0,0,2.734715991,81.02392564,57.64762385,1756.635429,1384.869192,2.291857143,2.063328571,3343.933336,2660.779666,7178,5,63,12880,622.0210795,338,233,1003,2.967455621,12.37090155,-5.142857143,-11.14285714,-8.142857143,57.28571429,1.553844809,0.038920345
220400,Liaoyuan,5,1,0,0,0,2.508557821,0,517.6557339,456.5023663,2.656414286,2.383442857,1666.678863,1268.533505,2808,3,21,4702,215.3149891,117,241,619,5.290598291,12.37090155,-6.428571429,-13,-9.714285714,81,1.954621656,0.005833841
220500,Tonghua,5,1,2,10.85559234,2.923969693,4.865712677,9.081023462,602.2409268,566.3572174,2.234471429,2.1337,2167.237948,1959.485802,6007,10,66,10019,426.94938,232,145,812,3.5,12.37090155,-7.428571429,-18.14285714,-12.78571429,89.57142857,1.7117251,0.010707734
230100,Harbin,5,33,0.03,24.60329666,44.54874429,72.93459159,113.0283038,2665.918286,3171.821143,1.361071429,1.370257143,4159.744641,4198.130898,22000,24,310,70500,1797.576262,1066.5,200,6300.5,5.907641819,12.21482583,-9.857142857,-17.57142857,-13.71428571,91,1.618557722,0.043050311
230200,Qiqihar,5,7,0,8.623029501,2.427178726,22.5678731,28.06537771,779.8217143,829.8565714,1.590642857,1.604228571,2633.534492,2669.557081,10377,21,116,25219,904.6030755,536.7,126,1340,2.496739333,12.21482583,-8.142857143,-16.85714286,-12.5,82.85714286,1.618586045,0.014842296
230300,Jixi,5,2,0,0,0,2.818618467,0,130.5022561,133.7707212,1.2525,1.249928571,651.5986276,649.9252404,4368,5,68,11135,313.8721534,186.22,83,535.2,2.874019976,12.21482583,-8.428571429,-18.42857143,-13.42857143,84.78571429,1.541807575,0.005663771
230500,Shuangyashan,5,4,0,3.09934479,0,6.116048799,8.959270243,168.30504,149.6045854,1.420228571,1.356385714,605.2335586,567.8013229,1972,7,54,8412,246.5199289,146.26,66,507,3.466429646,12.21482583,-9.285714286,-17.42857143,-13.35714286,85.35714286,1.560805184,0.022650824
230600,Daqing,5,8,0,0,0,2.765942851,5.41013249,1030.458857,1031.292,2.084371429,2.1646,2358.317629,2555.318994,9926,10,113,16276,494.4219605,293.34,137,2801.2,9.549328424,12.21482583,-9.285714286,-18,-13.64285714,86.21428571,1.541961433,0.002588269
230700,Yichun,5,1,0,3.10376071,3.125524886,8.915741891,2.647659287,73.83298429,95.52168,1.527828571,2.0096,529.0628104,856.5207878,2684,11,40,6319,193.5112337,114.81,35,274.15,2.387858201,12.21482583,-9.571428571,-20,-14.78571429,86.07142857,1.408147671,0.063178459
230900,Qitaihe,5,1,0,6.134027899,3.091459219,0,2.793069216,101.3901222,97.30118272,1.607371429,1.561271429,459.2499863,438.5591499,1789,2,27,3959,155.1326012,92.04,148,250.3,2.719469796,12.21482583,-8.571428571,-17.42857143,-13,89.64285714,1.685032431,0.015595446
231000,Mudanjiang,5,2,0,0,2.647974711,5.852355306,8.286157908,477.7643721,552.3229857,1.741114286,1.696714286,1587.338438,1518.402318,7797,7,79,15700,469.0721742,278.3,69,1423,5.113187208,12.21482583,-7.428571429,-16.85714286,-12.14285714,85.21428571,1.710845673,0.009557182
231100,Heihe River,5,1,0,7.641118211,15.49167719,0,0,189.4578053,210.2325856,1.163085714,1.300242857,535.6131327,614.3527509,4030,7,63,7290,282.1343559,167.39,25,505.1,3.017504032,12.21482583,-10.28571429,-20.14285714,-15.21428571,85.71428571,1.355892694,0.009315769
231200,Suihua,5,2,0,8.204778819,5.40130065,18.52352149,24.1203843,1053.934326,1137.370837,1.6962,1.699671429,2953.663591,2963.934842,10613,11,64,19132,912.9294016,541.64,159,1359.6,2.510154346,12.21482583,-9.857142857,-18.85714286,-14.35714286,89.42857143,1.5129563,0.069037872
310000,Shanghai,5,16,0.19,295.114337,249.1830945,5150.755244,3216.362877,18986.16857,36950.904,2.415385714,2.029885714,27134.46747,18454.43613,67907,110,363,115916,15283.4,2424,3631,32680,13.48184818,14.95195452,11.75,4.607142857,8.178571429,61.45982143,5.138949911,0
320100,Nanjing,5,2,0,154.0484128,181.5400364,978.4719189,706.3405517,8061.12,10708.57029,2.012828571,1.690457143,6314.038251,4574.07284,28100,55,220,46960,2646.808368,843.62,1213,12820.4,15.19688959,14.29632099,11.57142857,4.142857143,7.857142857,63.85714286,5.229915481,0.022355297
320200,Wuxi,5,4,0,24.93543691,46.02460775,323.7175107,93.9080023,6570.581143,3740.58,2.400114286,1.744028571,7248.015611,3760.838762,19610,56,166,36544,2062.710891,657.45,1331,11438.6,17.39843334,14.29632099,11.14285714,5.285714286,8.214285714,64.5,5.405565206,0.025333043
320300,Xuzhou,5,3,0,34.10351707,17.84662408,74.12121234,114.993388,3207.322286,2943.910286,2.349914286,2.0499,9228.607417,6836.622857,22900,54,135,39764,2761.575977,880.2,762,6755.2,7.674619405,14.29632099,10.28571429,2.142857143,6.214285714,56.21428571,4.13780275,0.038689401
320400,Changzhou,5,8,0,128.4568964,43.80529267,442.4180633,147.6998974,5065.554857,2351.545714,2.123985714,1.582342857,3955.194573,2301.099241,13100,28,67,21049,1483.570571,472.86,1047,7050.3,14.90990991,14.29632099,11,4.285714286,7.642857143,64.71428571,5.227253487,0.013784294
320500,Suzhou,5,2,0,93.40458742,201.3918034,1942.915407,756.6889757,20157.15086,17410.74171,2.467128571,1.721614286,12639.32775,5997.23733,22900,78,135,39764,3363.870615,1072.17,1233,18597.5,17.34566347,14.29632099,12.28571429,4.428571429,8.357142857,65.07142857,5.503792354,0.090217042
320600,Nantong,5,1,0,22.90758349,19.3275343,157.0584929,72.30595386,3245.924571,2512.018286,3.096642857,2.398242857,16172.31836,8043.79541,18800,49,222,33283,2293.469711,731,852,8427,11.52804378,14.29632099,10.42857143,3,6.714285714,69.35714286,5.274616542,0.032281263
320700,Lianyungang,5,3,0,19.26350346,29.67403418,32.32737108,55.23810879,1512.987429,1574.593714,2.000142857,2.053,3340.330512,3521.64039,11500,14,80,16769,1418.123542,452,590,2771.7,6.132079646,14.29632099,6.285714286,1.428571429,3.857142857,65.92857143,4.153065016,0.085943808
320800,Huaian,5,10,0,38.68503377,19.23984675,67.52919046,54.48803329,1512.894857,1386.349714,2.346571429,2.1107,5146.467776,4065.103409,12700,34,59,17876,1545.189921,492.5,477,3601.3,7.312284264,14.29632099,9.285714286,0.714285714,5,66.71428571,4.533862003,0.043332401
320900,Yancheng,5,1,0,84.74654598,81.19488485,185.042807,169.6738292,2588.574857,2284.986857,3.420942857,3.152928571,22030.74086,16851.24437,18200,75,163,29767,2258.957855,720,428,5487.1,7.620972222,14.29632099,8.857142857,2.285714286,5.571428571,69,4.869214826,0.04916807
321000,Yangzhou,5,3,0,5.094078807,22.73252382,109.6709431,173.5185182,1886.744571,1709.146286,2.659285714,2.295442857,6473.023349,4498.753821,10900,24,69,16260,1421.574728,453.1,672,5466.2,12.06400353,14.29632099,10.28571429,2.428571429,6.357142857,67.92857143,5.046984767,0.081248422
321300,Suqian,5,1,0,0,5.948874694,58.31632026,59.82057176,1642.818857,1390.839429,2.784057143,2.385785714,7972.347959,5353.270165,11500,32,232,27100,1545.472291,492.59,551,2750.7,5.58415721,14.29632099,9.571428571,1.285714286,5.428571429,62.92857143,4.399211832,0.048373868
330100,Hangzhou,5,4,0,111.388105,77.33884067,1206.251051,565.541475,17735.15829,6113.741143,1.888728571,1.023685714,6259.255008,2635.356093,41833,9,302,70187,4590.749846,946.8,467,13509.2,14.26827207,12.9863503,13.57142857,5.857142857,9.714285714,62.21428571,5.739027383,0.033063562
330200,Ningbo,5,4,0,41.48094179,41.51279949,1022.962625,341.644883,11949.86057,4187.005714,2.229971429,1.283857143,7444.330102,2890.236684,24268,15,154,34135,3881.38493,800.5,711,10745.5,13.42348532,12.9863503,12.85714286,3.714285714,8.285714286,69.92857143,5.887511751,0.043894607
330300,Wenzhou,5,8,0,23.81757837,24.19545493,215.6927594,161.5207798,995.976,361.7228571,1.018757143,0.737342857,2552.324828,1926.279371,26674,12,142,36327,4468.077718,921.5,645,6006.16,6.517807922,12.9863503,15,7.142857143,11.07142857,62.42857143,6.274715899,0.019366757
330400,Jiaxing,5,3,0,9.944651185,11.05935549,305.1873654,139.7452489,5582.149714,1942.333714,2.281285714,1.523057143,4557.878762,2135.346141,11392,6,75,22044,2257.555057,465.6,1056,4871.98,10.46387457,12.9863503,11.14285714,3.571428571,7.357142857,73.57142857,5.833784829,0.030316578
331000,Taizhou,5,2,0,5.622727481,0,187.1362683,146.418019,1683.272571,416.1085714,1.803657143,1.0471,3714.734824,1743.248197,17235,11,111,24955,2966.435103,611.8,569,4874.67,7.967750899,12.9863503,12.85714286,5,8.928571429,74.71428571,6.555261471,0.02069206
340100,Hefei,5,8,0,227.8116202,218.40855,688.3308538,469.1179756,7738.971429,9284.312571,1.788628571,1.566742857,4837.032013,3874.496032,20964,10,172,42707,1342.547127,808.7,698,7822.91,9.673438852,13.20157492,11.57142857,3.714285714,7.642857143,66.64285714,5.383032565,0
340200,Wuhu,5,2,0.5,195.6545774,146.4145493,410.5363847,361.1301287,2143.398857,2186.166857,2.7124,2.216528571,5646.507833,3438.948797,8702,7,83,17741,622.2167223,374.8,672,3278.53,8.747411953,13.20157492,11.57142857,3.857142857,7.714285714,69.57142857,5.645591154,0
340300,Bengbu,5,14,0,5.316451907,13.59251629,72.56901652,56.03991364,1169.130857,1125.668571,1.973785714,1.893985714,2441.518884,2254.256798,6297,5,81,15289,563.1160944,339.2,539,1714.66,5.055011792,13.20157492,11.14285714,2.714285714,6.928571429,65.71428571,5.067775017,0
340400,Huainan,5,4,0,6.040978162,0,19.21051243,46.32142064,1215.972,1330.945714,2.493014286,2.414714286,4222.0928,3904.114235,6201,3,72,13645,579.3853684,349,886,1133.3,3.247277937,13.20157492,11.42857143,2.857142857,7.142857143,65.64285714,5.133247145,0
340500,Maanshan,5,3,0.33,12.04032051,8.923312041,74.17609591,101.1343395,1421.202857,1345.664571,2.584628571,2.406557143,3098.479581,2593.063786,4756,4,62,7610,387.9723799,233.7,753,1918.1,8.207531023,13.20157492,11.42857143,3.142857143,7.285714286,64.85714286,5.119034289,0
340600,Huaibei,5,2,0,37.94725975,3.01481147,25.21900204,29.0611676,1156.363043,1132.601956,1.962385714,1.802571429,1604.01047,1367.101427,4524,3,69,9241,374.193301,225.4,748,985.2,4.370896185,13.20157492,10.14285714,1.714285714,5.928571429,60.85714286,4.396503608,0
340700,Tongling,5,1,0,10.91110676,27.67898474,139.4386578,142.8373389,754.9123877,820.4722597,3.311514286,3.1955,4467.797342,3978.406,3337,3,28,6678,270.4351763,162.9,676,1222.4,7.503990178,13.20157492,12.14285714,4.285714286,8.214285714,67.57142857,5.662973073,0
340800,Anqing,5,2,0,145.3985723,113.9635325,4924.709361,5067.706935,1299.564,1329.372,3.079642857,2.884528571,10203.2219,8394.605166,8638,8,69,15530,778.7669808,469.1,363,1917.6,4.087827755,13.20157492,14,5.285714286,9.642857143,61.28571429,5.627750524,0
341200,Fuyang,5,9,0,207.4264731,227.4419446,174.1556723,180.9962474,2677.258286,2753.953714,2.641914286,2.551914286,11522.67279,10530.93,13915,9,115,28433,1362.468687,820.7,826,1759.5,2.143901547,13.20157492,11.42857143,2.285714286,6.857142857,64.78571429,4.973002693,0
341300,Suzhou,5,2,0,18.31975834,8.698730981,50.4840558,50.51212844,2103.963429,2142.149143,2.345442857,2.361971429,5929.767694,6028.592755,9221,7,81,15415,943.1198504,568.1,572,1630.22,2.869600422,13.20157492,10.71428571,2,6.357142857,62.57142857,4.648957577,0
341500,Liuan,5,8,0,83.93307049,60.12653191,1620.850397,1366.93943,1785.147429,1827.313714,2.841071429,2.724342857,8287.770793,7374.679605,9062,5,29,12302,803.0048788,483.7,331,1288.1,2.663014265,13.20157492,11.57142857,3.142857143,7.357142857,65.64285714,5.205095396,0
341600,Bozhou,5,2,0,14.91697678,16.6189984,109.2520616,75.46018228,2395.517143,2173.762286,3.5648,3.251228571,18503.57066,13523.00478,6397,6,62,12545,869.4100786,523.7,598,1277.19,2.438781745,13.20157492,11.85714286,3.285714286,7.571428571,56.71428571,4.559944811,0
350100,Fuzhou,5,5,0.2,26.36146355,24.33960317,519.1661171,223.8294069,5480.321143,4586.544,2.146014286,1.5324,6618.249312,3583.057888,20417,10,116,30152,1925.946105,774,585,7856.81,10.15091731,9.486520784,16.85714286,8.285714286,12.57142857,78.57142857,8.673343311,0.017313683
350200,Xiamen,5,1,0,33.17743562,37.93874333,478.8998686,170.3709137,9025.992,11074.69029,2.4419,1.741542857,4724.38756,2345.223702,12705,1,51,14106,1022.692312,411,2138,4791.41,11.65793187,9.486520784,16.85714286,11.57142857,14.21428571,73.78571429,9.014094038,0.040594489
350300,Putian,5,1,1,19.85429043,0,119.2187924,49.73997333,1385.377714,853.8325714,2.347414286,1.600171429,3032.962698,1436.625661,5376,6,47,10843,721.6077138,290,675,2242.41,7.732448276,9.486520784,17.42857143,8.714285714,13.07142857,72.71428571,8.279478438,0.030442316
350400,Sanming,5,1,0,18.77207468,19.05437812,197.7127114,92.11166923,1574.223429,1062.673714,3.132142857,2.319657143,5914.146323,2624.424015,5439,12,46,10365,641.982035,258,109,2353.72,9.122945736,9.486520784,16.57142857,5.571428571,11.07142857,76.71428571,7.71057766,0.016814762
350500,Quanzhou,5,2,0.5,33.9022773,21.63390608,481.6352154,185.6853233,5772.06,3725.352,2.225871429,1.675971429,8057.548562,4649.266019,15903,12,130,25633,2164.823141,870,723,8467.97,9.733298851,9.486520784,18.28571429,11,14.64285714,71.21428571,8.931150915,0.033014187
350600,Zhangzhou,5,1,0,19.34803678,11.30033854,95.94090247,62.51806786,2641.988571,1885.68,2.591328571,2.177742857,6860.611361,4536.749759,10356,16,76,17192,1278.987465,514,374,3947.63,7.680214008,9.486520784,19.42857143,9.428571429,14.42857143,76.28571429,9.442633835,0.027952847
350900,Ningde,5,1,0,0,5.605063802,23.26874264,37.30316632,1180.517143,888.6394286,2.782885714,2.2045,4704.190476,2638.123815,5455,11,44,10333,724.0960162,291,210,1942.8,6.67628866,9.486520784,14.85714286,6.428571429,10.64285714,78.42857143,7.672946846,0.084381433
360100,Nanchang,5,13,0.08,361.7483575,299.9671174,730.2795675,486.732133,4447.177714,3306.975429,1.566642857,1.304642857,2510.338061,1931.732811,14143,7,118,27302,762.0474495,524.02,616,5274.67,10.06577993,9.734768908,13.85714286,7.428571429,10.64285714,67.21428571,6.57581328,0.014202139
360200,Jingdezhen,5,1,0,11.39338827,8.156203703,66.64127518,46.23215597,888.408,261.7398346,2.688028571,1.893714286,2396.239865,1082.839222,3147,3,31,7205,237.0109792,162.98,296,846.6,5.194502393,9.734768908,14.14285714,5,9.571428571,75.35714286,6.888525468,0.011154579
360300,Pingxiang,5,2,0,12.2999135,3.122055234,100.2625107,42.13702129,813.1937143,480.0754286,2.5863,1.725471429,2510.022547,1061.266669,4433,6,32,8025,274.8501354,189,481,1009.05,5.338888889,9.734768908,13,6,9.5,77.78571429,7.078264697,0.007101841
360400,Jiujiang,5,4,0,383.5251501,348.2164024,8075.482583,7886.954355,1510.210286,997.8274286,2.272485714,1.7755,4664.371072,2837.624597,10027,11,62,16363,699.035511,480.69,251,2700.19,5.617320934,9.734768908,12.28571429,5.571428571,8.928571429,67.35714286,5.909762493,0.006936102
360500,Xinyu,5,6,0,5.9406737,0,186.9769798,125.2509387,477.9925714,338.6715429,1.607542857,1.404528571,579.3011513,472.8641697,4201,2,14,4402,168.8074271,116.08,354,1027.34,8.850275672,9.734768908,14.85714286,7.428571429,11.14285714,76.07142857,7.680368978,0.018893363
360800,Gian,5,2,0,10.18815761,13.79123267,483.1164411,247.411049,1396.856571,847.1674286,2.617128571,2.149,6583.693195,4122.53099,8028,42,57,15044,699.035511,480.69,188,1742.23,3.624435707,9.734768908,15,7.714285714,11.35714286,73.35714286,7.506641727,0.059340546
360900,Yichun,5,5,0,21.0942176,10.85496149,976.8238347,813.3695129,2007.457714,1122.613714,2.5001,1.849757143,6692.878662,3492.791307,8102,11,40,13832,798.8540999,549.33,290,2180.85,3.970018022,9.734768908,14.71428571,5.857142857,10.28571429,76.64285714,7.330935619,0.030048424
361000,Fuzhou,5,1,0,30.35061616,5.499712575,161.6018435,102.3755283,1301.276571,648,2.9201,2.183628571,7373.865721,3530.610001,5528,23,48,9830,578.2905018,397.66,205,1382.4,3.476336569,9.734768908,14.57142857,7.142857143,10.85714286,72.71428571,7.210644932,0.008350337
361100,Shangrao,5,1,0,5.022793246,8.186168872,323.2774958,173.6405868,1999.126286,898.8222857,2.8658,2.1162,11746.19999,5550.731844,11101,58,147,24271,972.5913786,668.8,282,2212.78,3.308582536,9.734768908,13.71428571,5.571428571,9.642857143,77.64285714,7.129795827,0.016695486
370200,Qingdao,5,4,0.25,77.58581675,47.28219859,370.1307194,288.9377271,7201.131429,9232.981714,2.720642857,2.244957143,14112.34769,8770.242198,30867,47,410,53341,2054.660858,929.05,750,12001.52,12.91805608,15.16236288,4.285714286,-0.571428571,1.857142857,71.35714286,3.92917487,0.072786641
370300,Zibo,5,1,1,84.49862363,0,29.70242223,48.76752473,2429.398286,2613.985714,2.753442857,2.597671429,7390.577748,6324.522158,14452,13,157,24022,1041.296505,470.84,752,5068.35,10.76448475,15.16236288,7.857142857,0.428571429,4.142857143,51.71428571,3.320271253,0.032432842
370400,Zaozhuang,5,1,0,69.31542998,17.26277641,43.378841,28.26377868,1295.305714,1129.556571,2.570542857,2.386171429,5124.97653,4262.068124,9536,3,78,18645,867.0025252,392.03,798,2402.38,6.128051425,15.16236288,9.571428571,1.857142857,5.714285714,57.92857143,4.126488932,0.0160107
370600,Yantai,5,1,0,5.094078807,5.253051917,71.73219977,32.53649642,2126.643429,2503.409143,2.376157143,2.218671429,7630.647932,6518.778728,18097,15,196,31801,1567.871771,708.94,509,7832.58,11.04829746,15.16236288,4,-3,0.5,71,3.563778364,0.033165227
370700,Weifang,5,3,0,70.45284473,73.44809998,200.925293,251.0030842,4082.307429,3537.617143,2.260157143,1.955385714,8974.056486,6616.498966,25432,20,188,40685,2070.694754,936.3,552,6156.78,6.575648831,15.16236288,7.571428571,-1,3.285714286,60.21428571,3.650896383,0.03519303
370800,Jining,5,207,0.02,18.07877529,5.948874694,112.6009058,52.50118484,2940.346286,2304.334286,2.288742857,1.9379,8260.757568,5816.35305,21605,3,164,36430,1852.390493,837.59,707,4930.58,5.886627109,15.16236288,9.285714286,1.428571429,5.357142857,55.5,3.861684177,0.022048904
370900,Taian,5,2,0.5,0,0,49.13909283,38.59040692,1664.665714,1413.519429,2.069971429,1.841414286,4473.514084,3559.489392,13535,12,103,24953,1248.454444,564.51,700,3651.53,6.468494801,15.16236288,8,0.428571429,4.214285714,53.92857143,3.47893147,0.023860757
371100,Rizhao,5,1,0,17.80120319,26.76993612,10.90542914,10.80354757,1844.393143,1685.494286,2.972014286,2.677328571,5696.280741,4242.394054,6200,1,53,9637,645.0049396,291.65,509,2202.17,7.550728613,15.16236288,6,-0.428571429,2.785714286,65.64285714,3.848590229,0.011776874
371300,Linyi,5,2,0,38.07122093,56.10930667,117.7766792,98.06495986,3692.257714,2959.878857,2.325442857,1.957442857,10807.63642,7480.150859,21287,15,188,39595,2336.171843,1056.34,570,4717.8,4.466175663,15.16236288,8.428571429,1.428571429,4.928571429,61.42857143,4.154984159,0.039098973
371400,Dezhou,5,2,0,18.77964483,16.00581641,39.88742562,27.55376187,2761.128,2414.262857,2.580185714,2.3256,7650.217955,5930.736619,13010,2,104,17932,1281.782832,579.58,527,3380.3,5.832326857,15.16236288,8.714285714,0.857142857,4.785714286,48.57142857,3.254431897,0.05261038
371600,Binzhou,5,1,0,0,0,24.14845693,22.36032487,2365.616571,2234.581714,2.800771429,2.716314286,6438.604167,5917.148315,9695,17,110,15718,865.2332677,391.23,406,2640.52,6.749277918,15.16236288,7,0.428571429,3.714285714,56.14285714,3.503065101,0.025774213
410100,Zhengzhou,5,15,0,622.5547835,494.7612213,962.5727153,848.1410952,12685.38686,8372.067429,1.373728571,1.140828571,3903.045708,3092.120802,38049,60,219,79725,1900.858602,988.1,977,10143.3,10.26545896,11.05504645,13,5,9,36.07142857,3.179316962,0.019787355
410200,Kaifeng,5,1,0,22.51582833,61.43238246,109.4599252,90.00748344,1735.899429,1513.404,2.229628571,2.0798,4228.938038,3640.504735,11280,24,105,22474,875.1144401,454.9,747,2002.2,4.401406903,11.05504645,13,3.714285714,8.357142857,47.57142857,4.023628658,0.019192529
