Week,City Code,City,New Cases,non-Hubei flow,Wuhan flow(Previous week),Relative Humidity,Hospitals,,,,,,
3,640100,Yinchuan,16,-52.09,-4.29,0.66,-13.1,1.24,,,,,
3,640200,Shizuishan,1,-52.09,-4.35,0.73,-13.55,1.34,,,,,
3,640300,Wuzhong,4,-52.09,-3.96,0.09,-12.82,0.68,,,,,
3,640500,Zhongwei,1,-52.09,-3.96,0.09,-12.82,0.68,,,,,
3,650100,Urumqi ,10,-52.07,-4.29,0.69,-12.1,1.24,,,,,
3,654000,Yili,4,-52.09,-3.96,0.09,-12.82,0.68,,,,,
3,810000,Hongkong,12,-51.78,-4.29,1.01,-12.72,0.19,,,,,
3,820000,Macau,3,-51.52,-3.3,-2.41,-11.5,0.44,,,,,
Week,City Code,City,New Cases,ILI,City internal flow index(Previous week),Wuhan flow(Previous week),Absolute Humidity,Population,GDP,COVID-19 Hospitals,Aging,,
4,110000,Beijing,75,1.13,-94.41,0.75,-0.71,17.08,3.76,1.24,0.57,,
4,120000,Tianjin,40,1.13,-94.46,-24.17,-0.71,17.08,3.83,0.57,0.57,,
4,130100,Shijiazhuang,3,-0.32,-94.65,-24.31,-0.71,2.28,-0.37,0.54,0.36,,
4,130200,Tangshan,24,0.55,-99.65,-23.48,-0.57,1.79,3.83,0.48,0.36,,
4,130300,Qinhuangdao,4,-0.02,-97.49,-23.62,-0.71,-1.93,-0.77,0.48,0.33,,
4,130400,Handan,9,-0.32,-97.48,-23.56,-0.71,2.28,-0.73,0.54,0.36,,
4,130500,Xingtai,3,0.4,-94.65,-25.06,-0.71,0.13,-0.73,0.48,0.36,,
4,130600,Baoding,13,-0.26,-94.64,-25.03,-0.71,2.28,-0.73,0.54,0.36,,
4,130700,Zhangjiakou,18,0.47,-99.5,-24.35,-0.57,-0.97,-0.76,0.48,0.36,,
4,130800,Chengde,1,-0.14,-99.67,-24.33,-0.57,-1.22,-0.76,0.48,0.33,,
4,130900,Cangzhou,22,-0.32,-95.85,-24.31,-0.71,1.42,-0.37,0.48,0.36,,
4,131000,Langfang,14,0.47,-94.66,-25.09,-0.71,-0.97,-0.76,0.48,0.36,,
4,131100,Hengshui,1,-0.25,-97.49,-23.62,-0.71,-0.97,-0.76,0.48,0.36,,
4,140100,Taiyuan,7,-0.25,-94.64,-24.37,-0.71,-0.99,-0.4,0.48,-0.15,,
4,140200,Datong,3,0.02,-99.65,-23.61,-0.57,-1.47,-0.76,0.48,-0.18,,
4,140400,Changzhi,3,-0.19,-97.47,-24.35,-0.71,-1.24,-0.76,0.48,-0.18,,
4,140600,Shuozhou,3,-0.14,-99.66,-24.33,-0.57,-1.72,-0.77,0.48,-0.18,,
4,140700,Jinzhong,8,-0.19,-94.63,-25.09,-0.71,-1.24,-0.76,0.48,-0.18,,
4,140800,Yuncheng,2,-0.32,-95.84,-24.35,-0.71,0.1,-0.73,0.48,-0.15,,
4,140900,Xinzhou,4,0.47,-96.72,-25.1,-0.71,-1.72,-0.77,0.48,-0.18,,
4,150200,Baotou,2,-0.16,-99.64,-24.33,-0.57,-1.72,-0.77,0.48,-0.18,,
4,150400,Chifeng,3,-0.25,-99.49,-23.63,-0.57,-0.99,-0.76,0.48,-0.15,,
4,150500,Tongliao,4,0.02,-99.66,-23.61,-0.57,-1.95,-0.77,0.48,-0.18,,
4,150700,Hulunbuir,1,-0.14,-99.66,-24.33,-0.57,-1.72,-0.77,0.48,-0.18,,
4,150800,Bayannur,2,-0.12,-99.65,-24.37,-0.57,-1.33,-2.38,0.13,-0.21,,
4,152500,Xilinguole,3,-0.13,-99.65,-24.33,-0.57,-1.33,-2.38,0.1,-0.21,,
4,210100,Shenyang,5,-0.26,-94.63,-24.96,-0.71,1.42,3.83,0.48,0.36,,
4,210200,Dalian,3,-0.23,-97.47,-24.29,-0.71,0.13,3.83,0.51,0.33,,
4,210700,Jinzhou,5,-0.16,-99.66,-24.33,-0.57,-1.69,-0.77,0.48,0.33,,
4,210900,Fuxin,1,-0.17,-99.48,-24.65,-0.57,-1.47,3.12,-0.47,0.3,,
4,211000,Liaoyang,1,-0.12,-99.66,-24.37,-0.57,-1.69,-2.38,0.51,0.3,,
4,211200,Tieling,4,0.02,-99.67,-23.61,-0.57,-1.93,-1.43,-0.47,0.33,,
4,211400,Huludao,4,-0.16,-99.66,-24.33,-0.57,-1.69,-2.38,0.48,0.33,,
4,220100,Changchun,11,-0.32,-97.48,-23.49,-0.71,1.42,3.83,0.48,0.36,,
4,220300,Siping,4,-0.16,-99.49,-24.39,-0.57,-1.22,-0.76,0.51,0.3,,
4,220400,Liaoyuan,1,0.02,-99.67,-23.61,-0.57,-1.54,-1.43,-0.85,0.33,,
4,220500,Tonghua,1,-0.25,-97.5,-23.62,-0.71,-1.69,-2.38,0.48,0.33,,
4,220800,Baicheng,1,-0.21,-99.67,-23.61,-0.57,-1.69,-1.43,-0.47,0.33,,
4,230100,Harbin,70,-0.23,-94.6,-24.93,-0.71,14.92,3.76,1.27,0.33,,
4,230200,Qiqihar,9,-0.28,-99.66,-23.59,-0.57,0.13,-0.81,1.15,0.36,,
4,230300,Jixi,15,-0.02,-94.65,-24.66,-0.71,-1.7,3.12,-0.47,0.33,,
4,230400,Hegang,3,0.02,-99.66,-23.9,-0.57,-1.32,3.12,-0.85,0.33,,
4,230500,Shuangyashan,12,0.47,-96.73,-25.39,-0.71,-1.09,3.12,-0.85,0.33,,
4,230600,Daqing,5,0.02,-99.67,-23.61,-0.57,-1.93,-0.77,0.48,0.33,,
4,230800,Jiamusi,2,-0.25,-94.66,-24.37,-0.71,-1.69,-0.77,0.48,0.33,,
4,230900,Qitaihe,6,-0.25,-94.65,-24.66,-0.71,-1.09,3.12,-0.85,0.33,,
4,231000,Mudanjiang,2,-0.25,-96.74,-24.38,-0.71,-1.69,-0.77,0.48,0.33,,
4,231100,Heihe River,12,-0.25,-95.85,-24.67,-0.71,-1.09,3.12,-0.85,0.33,,
4,231200,Suihua,15,-0.23,-96.72,-25.11,-0.71,0.13,-0.73,0.51,0.33,,
4,310000,Shanghai,49,2.14,-94.09,2.8,-0.71,13.15,3.76,-4.98,-0.19,,
4,320100,Nanjing,34,0.4,-94.49,-22.68,1.33,1.23,3.76,0.58,0.36,,
4,320200,Wuxi,20,-0.25,-94.5,-22.69,0.75,-0.06,3.76,0.58,0.36,,
4,320300,Xuzhou,27,-0.23,-94.61,-12.2,-0.71,1.23,3.76,0.61,0.33,,
4,320400,Changzhou,14,-0.25,-94.64,-24.3,-0.71,-1.15,3.72,2.96,0.36,,
4,320500,Suzhou,16,-1.24,-94.45,-12.25,1.33,12.24,3.76,-6.96,0.33,,
4,320600,Nantong,10,-0.23,-99.64,-21.85,-0.57,-0.06,3.76,0.58,0.36,,
4,320700,Lianyungang,21,-0.16,-99.49,-24.39,-0.57,-0.97,-0.76,0.51,0.33,,
4,320800,Huaian,19,-0.19,-99.65,-24.34,-0.57,-0.06,-0.45,2.99,0.33,,
4,320900,Yancheng,10,-0.19,-99.65,-21.95,-0.57,-0.06,-0.45,0.61,0.33,,
4,321000,Yangzhou,3,-0.16,-99.64,-24.47,0.59,-0.97,-0.48,1.19,0.33,,
4,321100,Zhenjiang,3,-0.19,-96.58,-25.18,0.75,-1.69,-0.49,1.15,0.33,,
4,321200,Taizhou,8,-0.16,-99.49,-24.39,-0.57,-0.97,-0.48,1.19,0.33,,
4,330100,Hangzhou,19,-0.26,-94.46,-14.67,1.33,2.28,3.83,0.54,0.36,,
4,330200,Ningbo,17,-0.23,-94.49,-25.11,1.33,1.42,3.83,0.51,0.33,,
4,330300,Wenzhou,75,0.33,-83.73,-12.33,-0.28,2.28,3.85,0.54,1.51,,
4,330400,Jiaxing,7,-0.19,-94.65,-25.09,-0.71,-0.97,-0.4,0.48,0.36,,
4,330500,Huzhou,1,-0.16,-94.5,-25.24,1.33,-1.69,-0.77,0.51,0.3,,
4,330600,Shaoxing,8,-0.26,-94.5,-25.18,1.33,0.13,-0.37,0.48,0.36,,
4,330700,Jinhua,7,-0.23,-94.5,-23.61,-0.28,0.13,-0.37,0.51,0.33,,
4,330800,Quzhou,6,-0.16,-96.58,-23.65,-0.28,-1.69,-0.77,0.51,0.3,,
4,330900,Zhoushan,3,-0.16,-99.49,-24.39,-0.57,-1.31,-0.77,0.13,0.3,,
4,331000,Taizhou,15,0.4,-94.51,-25.18,1.33,0.13,-0.37,0.48,0.36,,
4,331100,Lishui,1,-0.16,-94.5,-24.47,0.56,-1.69,-0.77,0.51,0.3,,
4,340100,Hefei,51,1.13,-94.34,-13.95,1.33,1.79,3.83,0.48,0.36,,
4,340200,Wuhu,4,0.6,-99.52,-23.75,1.17,-1.45,-0.76,0.48,0.33,,
4,340300,Bengbu,58,0.6,-97.19,-23.74,9.34,-1.45,-0.76,0.48,0.33,,
4,340400,Huainan,10,0.26,-100.06,-23.73,1.17,-1.45,-0.76,0.48,0.33,,
4,340500,Maanshan,4,0.26,-100.06,-23.73,1.17,-1.93,-0.77,0.48,0.33,,
4,340600,Huaibei,3,0.6,-96.6,-24.38,-0.71,-1.93,-0.77,0.48,0.33,,
4,340700,Tongling,6,0.26,-100.06,-23.73,1.17,-1.54,-0.77,0.1,0.33,,
4,340800,Anqing,15,0.26,-100.04,-13.33,1.17,-1.2,-0.76,0.48,0.36,,
4,341100,Chuzhou,2,0.26,-100.06,-23.73,1.17,-1.18,-0.76,0.48,0.33,,
4,341200,Fuyang,41,0.79,-99.99,1.26,9.18,1.79,-0.73,0.48,0.36,,
4,341300,Suzhou,12,0.79,-100.06,-23.66,0.59,0.49,-0.73,0.48,0.36,,
4,341500,Liuan,20,0.79,-100.04,-23.7,9.18,0.49,-0.73,0.48,0.36,,
4,341600,Bozhou,34,0.79,-99.9,-23.59,-0.57,0.49,-0.73,0.48,0.36,,
4,341700,Chizhou,6,0.26,-100.07,-23.73,1.17,-1.54,-2.38,0.1,0.33,,
4,341800,Xuancheng,1,0.26,-100.06,-23.73,1.17,-1.93,-0.77,0.48,0.33,,
4,350100,Fuzhou,9,-0.4,-94.47,-16.85,-0.52,1.29,3.83,0.48,-1.16,,
4,350200,Xiamen,11,-0.03,-94.48,-23.63,-0.52,-0.88,-0.4,0.51,-0.81,,
4,350300,Putian,10,-0.27,-94.48,-23.6,-0.52,-1.63,-0.77,0.48,-0.99,,
4,350400,Sanming,1,-0.33,-99.64,-22.14,-0.44,-1.63,-0.77,0.48,-0.99,,
4,350500,Quanzhou,4,-0.34,-94.47,-23.47,-0.52,1.29,3.83,0.48,-1.16,,
4,350600,Zhangzhou,3,-0.34,-99.62,-22.84,-0.68,-0.01,-0.37,0.48,-1.16,,
4,350700,Nanping,8,-0.03,-94.48,-23.63,-0.28,-1.63,-0.77,0.51,-0.81,,
4,350800,Longyan,2,-0.22,-99.81,-22.84,-0.44,-1.63,-0.77,0.48,-0.99,,
4,350900,Ningde,9,-0.03,-97.32,-22.89,-0.28,-1.63,-0.77,0.51,-0.81,,
4,360100,Nanchang,55,-0.32,-94.45,-1.77,-0.28,0.1,-0.37,0.48,-0.15,,
4,360200,Jingdezhen,1,-0.25,-99.65,-22.14,-0.44,-1.33,-2.38,0.1,-0.18,,
4,360300,Pingxiang,7,-0.25,-94.5,-22.88,-0.28,-1.72,-0.77,0.48,-0.18,,
4,360400,Jiujiang,19,-0.25,-94.46,-2.63,0.56,-0.99,-0.76,0.48,-0.15,,
4,360500,Xinyu,37,-0.25,-94.5,-22.88,-0.28,-1.33,-0.77,0.1,-0.18,,
4,360600,Yingtan,8,-0.19,-96.57,-23.61,-0.28,-1.33,-2.38,0.1,-0.18,,
4,360700,Ganzhou,17,-0.23,-96.56,-23.55,-0.52,1.39,-0.81,1.15,-0.18,,
4,360800,Gian,5,-0.16,-99.63,-21.82,-0.68,-1.18,-0.84,1.92,-0.18,,
4,360900,Yichun,39,-0.26,-96.56,-23.59,-0.28,0.1,-0.73,0.48,-0.15,,
4,361000,Fuzhou,15,-0.21,-99.81,-22.12,-0.44,-1.24,-0.84,1.15,-0.18,,
4,361100,Shangrao,36,-0.32,-97.32,-13.83,-0.28,-0.08,-0.81,0.58,-0.15,,
4,370100,Jinan,8,-0.23,-94.64,-25.03,-0.71,0.13,3.83,0.51,0.33,,
4,370200,Qingdao,12,-0.23,-94.63,-22.6,-0.71,1.64,3.76,0.2,0.33,,
4,370300,Zibo,13,-0.19,-95.85,-25.1,-0.71,-0.97,-0.4,0.48,0.36,,
4,370400,Zaozhuang,4,-0.25,-96.74,-24.38,-0.71,-1.22,-0.76,0.48,0.33,,
4,370600,Yantai,15,-0.26,-94.64,-25,-0.71,0.13,3.83,0.48,0.36,,
4,370700,Weifang,14,-0.23,-94.63,-24.96,-0.71,2.28,3.76,1.21,0.33,,
4,370800,Jining,11,0.4,-94.65,-25.03,-0.71,1.42,-0.37,0.48,0.36,,
4,370900,Taian,12,-0.25,-94.66,-25.07,-0.71,0.13,-0.37,0.48,0.36,,
4,371000,Weihai,8,-0.25,-94.66,-24.37,-0.71,-1.69,-0.49,1.15,0.33,,
4,371100,Rizhao,1,-0.25,-96.74,-24.38,-0.71,-1.69,-0.77,0.48,0.33,,
4,371300,Linyi,12,-0.23,-94.64,-25.06,-0.71,2.28,-0.37,0.57,0.33,,
4,371400,Dezhou,8,-0.23,-97.48,-24.36,-0.71,0.13,-0.73,0.51,0.33,,
4,371500,Liaocheng,18,-0.32,-96.73,-24.35,-0.71,-0.06,-0.81,2.96,0.36,,
4,371600,Binzhou,3,-0.18,-96.75,-25.1,-0.71,-1.22,-0.76,-4.37,0.33,,
4,371700,Heze,5,-0.32,-96.73,-24.32,-0.71,1.42,-0.73,0.48,0.36,,
4,410100,Zhengzhou,30,-0.32,-94.61,-11.45,-0.71,1.62,3.76,0.17,-0.15,,
4,410200,Kaifeng,5,-0.25,-96.72,-24.38,-0.71,-0.99,-0.84,1.15,-0.15,,
4,410300,Luoyang,6,-0.23,-94.63,-22.71,-0.71,-0.08,-0.45,0.61,-0.18,,
4,410400,Pingdingshan,11,-0.25,-94.64,-25.07,-0.71,0.1,-0.81,1.15,-0.15,,
4,410500,Anyang,10,-0.32,-94.64,-24.34,-0.71,0.1,-0.81,1.15,-0.15,,
4,410600,Hebi,8,-0.19,-94.64,-25.09,-0.71,-1.33,-2.38,0.1,-0.18,,
4,410700,Xinxiang,14,-0.25,-94.64,-25.06,-0.71,-0.08,-0.81,2.96,-0.15,,
4,410800,Jiaozuo,11,-0.25,-94.64,-24.37,-0.71,-1.42,-0.84,2.96,-0.18,,
4,410900,Puyang,8,-0.02,-94.64,-24.37,-0.71,-1.47,-0.84,1.15,-0.18,,
4,411000,Xuchang,9,-0.19,-94.63,-25.09,-0.71,-0.99,-0.84,1.15,-0.15,,
4,411100,Luohe,7,-0.25,-94.65,-24.37,-0.71,-1.72,-0.77,0.48,-0.18,,
4,411300,Nanyang,28,-0.23,-94.23,-0.48,-0.71,1.62,-0.81,2.59,-0.18,,
4,411400,Shangqiu,16,-0.23,-100.21,-0.69,-0.57,0.1,-0.81,-0.31,-0.15,,
4,411500,Xinyang,67,-0.23,-96.97,51.06,-0.97,0.1,-1.11,-0.31,-0.18,,
4,411600,Zhoukou,9,-0.23,-99.61,-12.8,-0.57,1.21,-0.81,1.89,-0.15,,
4,411700,Zhumadian,31,-0.23,-99.08,0.21,-0.57,0.1,-0.81,1.19,-0.18,,
4,420100,Wuhan,24373,7.34,23764.4,338.29,6.77,0.69,1.13,-20.46,0.17,,
4,420200,Huangshi,308,-0.02,-92.61,279.55,-12.44,-1.61,-0.83,9.17,0.33,,
4,420300,Shiyan,191,-0.17,-93,141.47,-0.97,-1.12,-1.09,2.96,0.3,,
4,420500,Yichang,267,-0.18,-92.75,189.56,15.08,-0.66,-0.73,1.15,0.33,,
4,420600,Xiangyang,273,-1.24,-92.64,263.83,11.49,-0.12,-0.5,-33.45,0.33,,
4,420700,Ezhou,654,-0.25,-92.03,533.19,19.79,11.08,-0.91,35.82,0.31,,
4,420800,Jingmen,374,-0.25,-92.53,300.26,19.5,-1.38,-0.83,9.17,0.33,,
4,420900,Xiaogan,868,17.97,-92.61,757.54,19.6,-0.03,-0.72,32.72,0.36,,
4,421000,Jingzhou,562,-40.16,-92.68,565.06,19.81,-0.14,-0.87,-21.48,0.36,,
4,421100,Huanggang,894,22.04,-92.59,762.2,19.6,-0.03,-0.72,32.75,0.33,,
4,421200,Xianning,289,-0.18,-92.47,381.44,-45.71,-1.53,-0.91,-60.45,0.33,,
4,421300,Suizhou,291,-0.02,-92.66,242.91,7.07,-1.64,-1.02,6.31,0.33,,
4,422800,Enshi,80,0.26,-112.74,108.25,-4.41,-1.17,-2.62,-4.37,0.33,,
4,429004,Xiantao,193,0.6,-92.65,187.25,0.83,-1.26,-2.71,-0.69,0.33,,
4,429005,Qianjiang,30,0.6,-93.97,6.2,1.33,-1.54,-2.46,-0.69,0.33,,
4,429006,Tianmen,253,0.6,-92.69,147.06,1.62,1.98,11.81,9.11,0.33,,
4,430100,Changsha,48,-0.23,-94.09,1.07,-0.28,1.42,3.83,0.51,0.33,,
4,430200,Zhuzhou,31,0.47,-96.57,-13.21,-0.28,-0.94,-0.76,0.48,0.33,,
4,430300,Xiangtan,9,-0.13,-99.81,-22.84,-0.44,-1.69,-0.77,0.48,0.3,,
4,430400,Hengyang,3,-0.19,-99.79,-12.45,-0.68,0.12,-0.73,0.51,0.33,,
4,430500,Shaoyang,17,-0.19,-99.8,-16.92,-0.44,1.42,-0.73,0.51,0.33,,
4,430600,Yueyang,42,-0.23,-94.1,0.97,-0.28,0.13,-0.73,0.51,0.33,,
4,430700,Changde,14,-0.23,-99.62,-12.47,-0.44,0.13,-0.73,0.51,0.33,,
4,430900,Yiyang,16,-0.13,-99.79,-12.44,-0.44,-0.97,-0.76,0.48,0.33,,
4,431000,Chenzhou,10,-0.16,-99.81,-22.84,-0.44,-0.97,-0.76,0.48,0.36,,
4,431100,Yongzhou,5,-0.19,-99.81,-22.85,-0.44,0.13,-0.73,0.51,0.33,,
4,431200,Huaihua,1,-0.28,-99.82,-23.7,1.17,0.13,-0.73,0.48,0.36,,
4,431300,Loudi,20,0.51,-99.81,-16.95,-0.44,-1.22,-0.76,0.48,0.33,,
4,440100,Guangzhou,44,-0.1,-94.05,1.14,-0.52,14.79,3.83,0.6,-0.98,,
4,440200,Shaoguan,2,0,-99.79,-22.84,-0.68,-1.63,-0.77,0.48,-0.81,,
4,440300,Shenzhen,66,-0.42,-88.2,7.26,-0.52,14.79,3.85,0.6,-3.77,,
4,440400,Zhuhai,18,-0.03,-94.47,-17.74,-0.52,-1.63,-0.77,0.51,-0.81,,
4,440500,Shantou,3,-0.4,-94.49,-22.85,-0.52,-0.01,-0.73,0.48,-1.16,,
4,440600,Foshan,25,-0.4,-94.48,-22.74,-0.52,1.29,3.83,0.48,-1.16,,
4,440700,Jiangmen,11,-0.03,-94.48,-23.63,-0.52,-1.1,-0.76,0.51,-0.98,,
4,440800,Zhanjiang,3,-0.3,-99.79,-22.82,-0.68,-0.01,-0.73,0.48,-1.16,,
4,440900,Maoming,7,-0.06,-99.79,-22.82,-0.68,-0.01,-0.73,0.48,-0.98,,
4,441200,Zhaoqing,3,-0.27,-94.48,-23.6,-0.52,-1.1,-0.76,0.48,-1.16,,
4,441300,Huizhou,17,-0.03,-94.46,-13.23,-0.52,-1.1,-0.4,0.51,-0.98,,
4,441400,Meizhou,2,-0.29,-99.8,-22.12,-0.68,-1.1,-0.76,0.48,-1.16,,
4,441600,Heyuan,1,-0.29,-99.81,-22.12,-0.68,-1.63,-0.77,0.48,-0.99,,
4,441800,Qingyuan,2,0.43,-99.8,-22.84,-0.68,-1.15,-0.76,0.48,-0.99,,
4,441900,Dongguan,20,-0.67,-88.61,-13.05,-0.52,1.29,3.85,0.48,-3.95,,
4,442000,Zhongshan,18,-0.03,-94.48,-23.63,-0.52,-1.15,-0.4,0.51,-0.81,,
4,445200,Jieyang,1,-0.36,-99.8,-22.09,-0.68,-0.01,-0.73,0.48,-1.16,,
4,450100,Nanning,16,-0.23,-94.49,-23.57,-0.52,0.1,-0.37,0.48,-0.18,,
4,450200,Liuzhou,2,-0.17,-99.63,-22.86,-0.68,-1.24,-0.76,0.48,-0.21,,
4,450300,Guilin,3,-0.19,-99.8,-22.85,-0.44,0.1,-0.73,0.51,-0.18,,
4,450500,Beihai,9,-0.25,-97.33,-22.13,-0.52,-1.34,-0.77,0.1,-0.18,,
4,450600,Fangchenggang,2,-0.25,-97.34,-22.13,-0.52,-1.34,-1.43,-0.85,-0.18,,
4,450700,Qinzhou,1,0.02,-99.81,-22.12,-0.68,-1.95,-0.77,0.48,-0.18,,
4,450800,Guigang,1,-0.12,-99.8,-22.88,-0.68,-1,-0.76,0.51,-0.18,,
4,450900,Yulin,1,-0.19,-99.8,-22.85,-0.68,0.1,-0.73,0.51,-0.18,,
4,451200,Hechi,10,-0.12,-99.8,-22.88,-0.68,-1.24,-1.43,-0.43,-0.21,,
4,451300,Laibin,9,-0.16,-99.79,-23.13,-0.68,-1.49,3.12,-0.47,-0.18,,
4,460100,Haikou,10,-0.27,-94.48,-23.6,-0.52,-1.25,-0.77,0.1,-0.99,,
4,460200,Sanya,22,-0.03,-99.6,-23.13,-0.58,8.27,3.12,-0.85,-0.69,,
4,460400,Danzhou,4,0.18,-100.04,-22.41,-0.68,-1.26,3.12,-0.85,-0.99,,
4,500000,Chongqing,118,1.13,-93.83,52.42,1.62,15.19,3.76,1.52,-0.19,,
4,510100,Chengdu,33,0.4,-94.59,-14.49,-0.71,15.47,3.83,0.57,-0.19,,
4,510400,Panzhihua,2,-0.16,-97.48,-24.38,-0.71,-1.31,-0.77,0.13,0.3,,
4,510500,Luzhou,6,-0.12,-99.81,-22.88,-0.44,-0.97,-0.76,0.51,0.33,,
4,510600,Deyang,5,-0.02,-97.49,-23.62,-0.71,-1.45,-0.76,0.48,0.33,,
4,510700,Mianyang,3,0.02,-99.67,-23.61,-0.57,-1.2,-0.76,0.48,0.36,,
4,510900,Suining,5,-0.21,-99.67,-23.61,-0.57,-1.69,-0.77,0.48,0.33,,
4,511000,Neijiang,4,-0.12,-99.81,-24.48,1.17,-1.22,-0.76,0.51,0.3,,
4,511300,Nanchong,5,-0.19,-99.65,-24.34,-0.57,0.13,-0.73,0.51,0.33,,
4,511400,Meishan,3,0.51,-99.82,-24.45,1.17,-1.69,-0.77,0.48,0.33,,
4,511500,Yibin,2,-0.12,-99.81,-24.48,1.17,-0.97,-0.76,0.51,0.33,,
4,511600,Guangan,3,-0.13,-99.81,-24.45,1.17,-1.69,-0.77,0.48,0.3,,
4,511700,Dazhou,13,-0.28,-99.82,-23.7,1.17,0.13,-0.73,0.48,0.36,,
4,511800,Yaan,1,0.51,-99.67,-24.33,-0.57,-1.31,-1.43,-0.85,0.33,,
4,511900,Bazhong,4,0.02,-99.67,-23.61,-0.57,-1.45,-1.43,-0.47,0.33,,
4,512000,Ziyang,1,-0.13,-99.81,-24.45,1.17,-1.69,-0.77,0.48,0.3,,
4,513300,Ganzi,26,0.6,-97.35,-23.92,-0.71,-1.32,3.12,-0.85,0.33,,
4,513400,Liangshan,3,0.26,-99.91,-23.61,-0.57,-1.2,-0.76,0.48,0.36,,
4,520100,Guiyang,16,-0.23,-94.5,-25.22,1.33,0.13,-0.37,0.51,0.33,,
4,520200,Liupanshui,1,-0.16,-99.66,-24.33,-0.57,-1.69,-0.77,0.48,0.33,,
4,520300,Zunyi,16,-0.19,-99.81,-24.46,1.17,0.13,-0.81,1.19,0.33,,
4,520500,Bijie,10,-0.2,-99.65,-24.31,-0.57,0.13,-0.73,0.48,0.33,,
4,520600,Tongren,4,-0.12,-99.66,-24.37,-0.57,-1.69,-0.77,0.51,0.3,,
4,522300,Qianxinan,1,0.26,-100.07,-22.12,-0.44,-1.66,-0.76,0.48,0.33,,
4,522600,Qiandongnan,5,0.26,-100.06,-23.73,1.17,-1.45,-0.76,0.48,0.33,,
4,522700,Qiannan,10,0.26,-100.06,-23.69,0.59,-1.66,-0.76,0.48,0.33,,
4,530100,Kunming,8,-0.26,-94.63,-25.06,-0.71,-0.08,-0.45,2.96,-0.15,,
4,530300,Qujing,3,-0.28,-99.65,-23.59,-0.57,0.1,-0.81,1.15,-0.15,,
4,530400,Yuxi,1,0.02,-99.66,-23.61,-0.57,-1.95,-0.77,0.48,-0.18,,
4,530600,Zhaotong,9,-0.28,-99.65,-23.59,-0.57,0.1,-0.73,0.48,-0.15,,
4,532500,Honghe,3,0.26,-100.05,-22.95,0.4,-1.23,-0.84,1.15,-0.15,,
4,532600,Wenshan,1,0.26,-100.06,-22.12,-0.68,-1.47,-2.37,0.48,-0.18,,
4,532900,Dali,2,0.26,-99.89,-23.61,-0.57,-1.47,-0.76,0.48,-0.18,,
4,610100,Xian,34,-0.26,-94.6,-14.56,-0.71,2.26,3.76,1.21,-0.15,,
4,610300,Baoji,1,-0.18,-96.72,-25.1,-0.71,-1.24,-0.76,0.48,-0.18,,
4,610400,Xianyang,2,-0.17,-94.63,-25.09,-0.71,-0.99,-0.76,0.48,-0.18,,
4,610500,Weinan,5,-0.23,-95.83,-25.11,-0.71,0.1,-0.73,0.51,-0.18,,
4,610600,Yanan,1,-0.25,-99.49,-23.63,-0.57,-1.72,-0.77,0.48,-0.18,,
4,610800,Yulin.,1,-0.12,-99.64,-24.37,-0.57,-1.24,-0.4,0.51,-0.21,,
4,610900,Ankang,2,0.51,-99.65,-24.33,-0.57,-1.72,-0.77,0.48,-0.18,,
4,620100,Lanzhou,3,-0.18,-94.65,-25.09,-0.71,-1.24,-0.76,0.48,-0.18,,
4,620500,Tianshui,2,-0.18,-94.65,-25.09,-0.71,-1.24,-1.43,-0.47,-0.18,,
4,620800,Pingliang,8,-0.21,-99.65,-23.9,-0.57,-1.49,3.12,-0.47,-0.18,,
4,621000,Qingyang,1,-0.25,-99.49,-23.63,-0.57,-1.72,-2.38,0.48,-0.18,,
4,621100,Dingxi,4,-0.13,-99.63,-24.62,-0.57,-1.49,3.12,-0.47,-0.21,,
4,623000,Gannan,5,0.6,-94.5,-24.66,-0.71,-1.34,3.12,-0.85,-0.18,,
4,640100,Yinchuan,5,0.91,-94.64,-21.98,-0.71,-1.99,-0.85,-2.5,-0.99,,
4,640300,Wuzhong,16,-0.33,-99.47,-23.92,-0.57,-1.02,3.12,-0.85,-0.99,,
4,640400,Evalution,3,-0.29,-99.64,-23.9,-0.57,-1.02,3.12,-0.85,-0.99,,
4,650100,Urumqi ,5,-0.03,-94.63,-25.13,-0.71,-1.15,-0.76,0.51,-0.81,,
4,652300,Changji,2,0.52,-94.5,-24.37,-0.71,-1.48,-0.77,0.1,-0.99,,
4,654000,Yili,5,0.52,-94.5,-24.37,-0.71,-1.33,-0.76,0.48,-1.16,,
4,810000,Hongkong,29,1.13,-94.36,-22.74,-0.52,1.79,3.83,0.48,0.36,,
Week,City Code,City,New Cases,City internal flow,non-Hubei flow,non-Hubei flow(Previous week),Wuhan flow(Previous week),Hubei/non Wuhan flow(Previous week),Relative Humidity,Population,Density,GDP,Beds
5,110000,Beijing,24,-0.61,-1.35,-2.85,-58.59,-0.64,0.3,5.38,1.32,1.26,6.6
5,120000,Tianjin,12,-0.78,-0.2,-3.09,-62.43,-0.64,1.43,3.15,1.32,1.26,3.25
5,130100,Shijiazhuang,1,-0.99,-0.2,-3.09,-62.43,-0.75,0.39,2.99,1.23,1.26,3.25
5,130200,Tangshan,14,-1,-0.26,-0.17,-61.4,-0.71,2.72,-0.2,1.45,1.26,-0.4
5,130300,Qinhuangdao,1,-1.08,-0.26,0.1,-54.73,0.13,0.89,-6.46,-0.56,-0.39,-0.41
